executionTime,wakeUpLatency,interfered
13385,14115,1
10364,5313,0
554063,-409530,0
11581458,-24009,0
56510,1557448,0
13750,13542,1
9896,15729,0
400156,-270363,1
12425729,-27603,0
56875,2398125,0
13490,14271,1
523646,9603645,0
23539948,-19114,0
60521,3520833,0
12344,12760,1
483594,-331040,0
10579791,-29061,0
50625,550729,0
10938,20677,1
10730,5416,1
459896,-313645,0
11182032,-13176,0
55052,1168855,0
33698,14271,1
10260,5208,0
458593,-311770,0
11497188,-24531,0
56615,1472656,0
12292,11719,1
532136,-386822,0
11694791,-33697,0
56094,-8338906,0
16771,8281,1
9896,5833,0
455834,-310364,0
13310364,-29061,0
73959,3281302,0
14167,12500,1
10209,5416,0
449271,-305989,0
10779479,-13905,0
53281,765573,0
12292,11510,1
10104,11771,0
453333,-309738,1
11302917,-27082,0
56250,1275834,0
13438,14114,1
787135,-639686,0
11663490,-25468,0
56823,-8361978,0
13177,7916,1
10104,5365,0
459688,-309895,0
11655417,-27916,0
306250,1627500,0
16094,7240,1
10000,5417,0
606770,-458905,0
11533646,-28124,0
46094,1505521,0
31511,3802,1
10678,3489,1
453959,-312135,1
11554375,-20728,0
53541,1533646,0
18229,4584,1
579166,-429113,1
23204219,-15729,0
59792,-6811510,0
15417,7343,1
486041,-333644,0
11033334,-20781,0
65625,1012552,0
12917,14375,1
10990,7031,1
529583,-382395,0
11708907,-24843,0
56770,1684063,0
13854,7657,1
10052,5781,0
458229,-312187,0
12092032,-17604,0
56562,2074427,0
11667,13489,1
471771,-324999,0
11458489,-21978,0
48698,-8563489,0
18385,12917,1
11614,7396,1
451041,-307707,0
13039375,-25208,0
56511,3014166,0
13125,14115,1
10521,5260,0
455573,-314999,0
11199844,-30520,0
52552,1169323,0
32135,7604,1
10156,5312,0
467760,-337395,0
11615104,-22395,0
57084,1592708,0
14948,8385,1
457396,-311249,0
11596875,-26613,0
56771,-8429738,0
12239,14636,1
12135,5417,0
450052,-306092,0
11629792,-22499,0
76250,1607292,0
13437,14011,1
9844,5625,0
604115,-273280,0
11515416,-29738,0
55938,1485677,0
16979,10260,1
10208,5469,0
477188,-330207,0
11348906,-21561,0
56198,1327344,0
11146,12657,1
27916,5313,0
700000,-562134,0
23439583,-7655,0
60156,-6568072,0
589010,-438384,1
11072709,-26874,0
55312,1045834,0
15990,12917,1
10989,5677,1
451927,-308176,0
10893907,-26302,0
52656,867604,0
31719,13229,1
10469,5469,0
452032,-306458,0
11333854,-31145,0
52500,1302708,0
11406,11875,1
10104,5260,0
456354,-312551,0
10986875,-24790,0
54896,962084,0
11875,23958,1
455573,-306457,1
12921458,-27759,0
79844,-7106301,0
13229,7188,1
10209,5260,0
530938,-384062,0
11208125,-25520,0
55260,1182604,0
14011,12812,1
9896,5781,0
510729,-366926,0
23178750,-26354,0
50209,3152395,0
32708,13386,1
579896,-429530,0
10691979,-31249,0
52031,660729,0
28229,7239,1
469948,-317134,0
10863489,-24999,0
54792,838489,0
12240,8958,1
9323,5521,0
455677,9691979,0
12265989,-27291,0
57865,2238697,0
28698,7083,1
230833,6094,0
449114,-303593,0
11707032,-27552,0
94843,1679479,0
14896,7032,1
9687,5365,0
453125,-308905,0
13832969,-5937,0
58854,3827031,0
11250,14166,1
790938,9358750,0
12390104,-24634,0
77916,2365469,0
12864,13281,1
10208,5729,0
454948,-314478,0
11719427,-20884,0
92917,1698542,0
19792,8750,1
9531,5573,0
443073,-313176,0
12285781,-7707,0
57187,2278073,0
11198,8698,1
469323,-325207,0
12834427,-28593,0
56458,-7194166,0
12969,14010,1
10677,5260,0
533907,-388020,0
12845520,-25051,0
54271,2820468,0
10573,24271,1
11927,5521,1
474427,-325989,0
14270886,-23749,0
67344,4247136,0
12396,13073,1
586615,9560781,0
23164062,-21145,0
62396,3142916,0
13281,13386,1
486355,-333072,0
13743698,-28176,0
57552,3715521,0
10833,9375,1
461198,-311666,0
13269011,-28853,0
76823,-6759842,0
15000,8385,1
9635,6719,0
540156,-390259,0
16655729,-26874,0
53958,6628854,0
10573,13906,1
461979,-315415,0
13592813,-26614,0
304947,-6433801,0
11562,13906,1
23906,5105,0
452135,-306978,0
15914427,-21978,0
59896,5892448,0
12813,7083,1
740417,-591927,0
14017084,-25051,0
56875,3992032,0
11041,14948,1
10416,5417,0
497553,-347812,0
12934010,-24999,0
81042,2909010,0
13437,13958,1
455364,-311145,0
13463386,-22604,0
56354,-6559218,0
12760,13386,1
9167,14011,0
407136,-280156,1
12839635,-27551,0
54115,2812083,0
11927,12604,1
10052,5416,0
552291,-406040,0
13116250,-18229,0
55573,3098020,0
11146,12240,1
456562,-309165,0
12357084,-27343,0
58385,2329740,0
10521,11979,1
12760,5313,0
575989,-427655,1
23820261,-26822,0
83333,3793438,0
11197,13021,1
478750,-329218,0
11413959,-27499,0
57187,1386459,0
12500,14218,1
455729,-309270,0
11228386,-26406,0
55625,-8798020,0
12865,13854,1
10312,5521,0
542605,-393124,0
11094635,-29009,0
66250,1065625,0
14114,8125,1
10625,5416,0
447448,-304218,0
11242969,-28280,0
54896,1214688,0
13385,13437,1
252240,6302,0
458802,-318853,0
12733906,-23333,0
57917,2710572,0
14635,6771,1
480833,-330936,0
11456511,-28333,0
52031,1428177,0
18125,7135,1
11041,5417,0
455781,-311978,0
11379792,-28124,0
54323,1351667,0
12135,13490,1
10625,5729,0
456042,-308853,0
11920729,-22343,0
53333,1898385,0
32396,13438,1
10834,5833,0
836302,-675989,0
11901458,-24114,0
59428,1877343,0
17604,8333,1
11458,5469,0
460365,-314322,0
12389844,-28384,0
55364,-7638540,0
13125,13542,1
455469,-309218,0
12781354,-24791,0
76094,2756562,0
12812,14323,1
10000,5208,0
522032,-382604,0
23660000,-23697,0
60312,3636302,0
501042,-338645,1
12169166,-31040,0
56094,-7861874,0
15677,8229,1
10104,5313,0
543593,-396144,0
10460573,-23958,0
50938,436614,0
11510,12917,1
10833,5521,0
450677,-303176,0
9687812,147500,0
44323,14427,1
10313,6770,0
9479,5157,0
441354,-301041,0
8483177,140312,0
40729,8125,1
29584,6875,0
9531,5834,0
396511,-268906,0
11438385,-30363,0
344479,1408021,0
12083,11354,1
9896,5417,0
449011,-304218,0
9390937,144792,0
41718,9792,1
11042,5885,0
9635,4896,0
408073,-279322,0
9745781,128750,0
42605,9218,1
10000,6094,0
9427,5313,0
450990,-306614,0
9895364,144375,0
37187,10782,1
10312,8542,0
10209,5052,0
453020,-309842,0
10186407,-28176,0
53125,158230,0
29948,12396,1
535573,-386353,0
11218281,-28541,0
54323,1189739,0
13438,6927,1
9792,5781,0
456093,-310207,0
11355469,-26874,0
56198,1328594,0
11407,12291,1
10781,5261,0
832708,-679790,0
23757031,-14426,0
82396,3742604,0
10990,11823,1
485208,-330520,0
10442188,-19583,0
46927,422604,0
10417,20729,1
11510,5729,1
450156,-305468,0
10291667,-27343,0
51198,264323,0
13593,6563,1
450000,-303280,0
9866145,146719,0
65104,12761,1
10104,8177,0
9583,5104,0
527917,-384218,0
9408438,143698,0
43958,12188,1
10886,14531,0
10261,5052,1
440938,-297551,0
11040573,-26561,0
56302,-8985988,0
12500,11979,1
30000,5156,0
672708,-304009,0
8223229,368698,0
44375,11406,1
10833,6510,0
9636,5208,0
450417,-302395,0
8233542,148021,0
54791,15313,1
15782,5573,1
9740,5104,0
399531,-270676,0
8816927,128854,0
62136,13125,1
11562,7344,0
10781,5000,0
450156,-305885,0
9514948,144270,0
38698,11198,1
11666,6615,0
10573,5104,0
444479,-298905,0
8631614,145573,0
42031,7656,1
10260,5573,0
28385,4792,0
447083,-301769,0
9261406,145313,0
42865,12812,1
10156,8698,0
9427,5157,0
600781,-453593,0
23584792,-23385,0
60052,3561406,0
